id,source_folder,source_relative_path,remote_path,web_path,file_name,display_name,extension,size_bytes,mtime
42,东方证券,东方证券/20151207-东方证券-因子选股系列研究之三：投机、交易行为与股票收益（上）.pdf,/mnt/research/研报/东方证券/20151207-东方证券-因子选股系列研究之三：投机、交易行为与股票收益（上）.pdf,reports/东方证券/20151207-东方证券-因子选股系列研究之三：投机、交易行为与股票收益（上）.pdf,20151207-东方证券-因子选股系列研究之三：投机、交易行为与股票收益（上）.pdf,20151207-东方证券-因子选股系列研究之三：投机、交易行为与股票收益（上）,pdf,1455083,2026-04-11T17:12:40.317799+00:00
43,东方证券,东方证券/20160217---+系列（五）---+剔除行业、风格因素后的大类因子检验-872870.pdf,/mnt/research/研报/东方证券/20160217---+系列（五）---+剔除行业、风格因素后的大类因子检验-872870.pdf,reports/东方证券/20160217---+系列（五）---+剔除行业、风格因素后的大类因子检验-872870.pdf,20160217---+系列（五）---+剔除行业、风格因素后的大类因子检验-872870.pdf,20160217---+系列（五）---+剔除行业、风格因素后的大类因子检验-872870,pdf,1077616,2026-04-11T17:12:37.635799+00:00
44,东方证券,东方证券/20160512-东方证券-因子选股系列研究之七：投机、交易行为与股票收益（下）.pdf,/mnt/research/研报/东方证券/20160512-东方证券-因子选股系列研究之七：投机、交易行为与股票收益（下）.pdf,reports/东方证券/20160512-东方证券-因子选股系列研究之七：投机、交易行为与股票收益（下）.pdf,20160512-东方证券-因子选股系列研究之七：投机、交易行为与股票收益（下）.pdf,20160512-东方证券-因子选股系列研究之七：投机、交易行为与股票收益（下）,pdf,1540704,2026-04-11T17:12:35.603799+00:00
45,东方证券,东方证券/20160525-东方证券-《因子选股系列研究之八》：动态情景多因子Alpha模型.pdf,/mnt/research/研报/东方证券/20160525-东方证券-《因子选股系列研究之八》：动态情景多因子Alpha模型.pdf,reports/东方证券/20160525-东方证券-《因子选股系列研究之八》：动态情景多因子Alpha模型.pdf,20160525-东方证券-《因子选股系列研究之八》：动态情景多因子Alpha模型.pdf,20160525-东方证券-《因子选股系列研究之八》：动态情景多因子Alpha模型,pdf,1606277,2026-04-11T17:12:32.848799+00:00
46,东方证券,东方证券/20160530-东方证券-《事件驱动策略研究之四》：寻找贡献真实alpha的事件.pdf,/mnt/research/研报/东方证券/20160530-东方证券-《事件驱动策略研究之四》：寻找贡献真实alpha的事件.pdf,reports/东方证券/20160530-东方证券-《事件驱动策略研究之四》：寻找贡献真实alpha的事件.pdf,20160530-东方证券-《事件驱动策略研究之四》：寻找贡献真实alpha的事件.pdf,20160530-东方证券-《事件驱动策略研究之四》：寻找贡献真实alpha的事件,pdf,1157638,2026-04-11T17:12:29.710799+00:00
47,东方证券,东方证券/20160812-东方证券-《因子选股系列研究之十》：Alpha因子库精简与优化.pdf,/mnt/research/研报/东方证券/20160812-东方证券-《因子选股系列研究之十》：Alpha因子库精简与优化.pdf,reports/东方证券/20160812-东方证券-《因子选股系列研究之十》：Alpha因子库精简与优化.pdf,20160812-东方证券-《因子选股系列研究之十》：Alpha因子库精简与优化.pdf,20160812-东方证券-《因子选股系列研究之十》：Alpha因子库精简与优化,pdf,1768484,2026-04-11T17:12:27.508800+00:00
48,东方证券,东方证券/20160826-东方证券-《因子选股系列研究之十一》：资金规模对策略收益的影响.pdf,/mnt/research/研报/东方证券/20160826-东方证券-《因子选股系列研究之十一》：资金规模对策略收益的影响.pdf,reports/东方证券/20160826-东方证券-《因子选股系列研究之十一》：资金规模对策略收益的影响.pdf,20160826-东方证券-《因子选股系列研究之十一》：资金规模对策略收益的影响.pdf,20160826-东方证券-《因子选股系列研究之十一》：资金规模对策略收益的影响,pdf,4781346,2026-04-11T17:12:24.192800+00:00
49,东方证券,东方证券/20161021-东方证券-《因子选股系列研究之十二》：线性高效简化版冲击成本模型.pdf,/mnt/research/研报/东方证券/20161021-东方证券-《因子选股系列研究之十二》：线性高效简化版冲击成本模型.pdf,reports/东方证券/20161021-东方证券-《因子选股系列研究之十二》：线性高效简化版冲击成本模型.pdf,20161021-东方证券-《因子选股系列研究之十二》：线性高效简化版冲击成本模型.pdf,20161021-东方证券-《因子选股系列研究之十二》：线性高效简化版冲击成本模型,pdf,1408950,2026-04-11T17:12:14.848800+00:00
50,东方证券,东方证券/20161025-东方证券-《因子选股系列研究之十三》：Alpha预测.pdf,/mnt/research/研报/东方证券/20161025-东方证券-《因子选股系列研究之十三》：Alpha预测.pdf,reports/东方证券/20161025-东方证券-《因子选股系列研究之十三》：Alpha预测.pdf,20161025-东方证券-《因子选股系列研究之十三》：Alpha预测.pdf,20161025-东方证券-《因子选股系列研究之十三》：Alpha预测,pdf,1492140,2026-04-11T17:12:12.302800+00:00
51,东方证券,东方证券/20161102-东方证券-《因子选股系列研究之十四》：非流动性的度量及其横截面溢价.pdf,/mnt/research/研报/东方证券/20161102-东方证券-《因子选股系列研究之十四》：非流动性的度量及其横截面溢价.pdf,reports/东方证券/20161102-东方证券-《因子选股系列研究之十四》：非流动性的度量及其横截面溢价.pdf,20161102-东方证券-《因子选股系列研究之十四》：非流动性的度量及其横截面溢价.pdf,20161102-东方证券-《因子选股系列研究之十四》：非流动性的度量及其横截面溢价,pdf,1175728,2026-04-11T17:12:09.515801+00:00
52,东方证券,东方证券/20161107-东方证券-《因子选股系列研究之十五》：东方机器选股模型Ver1.0.pdf,/mnt/research/研报/东方证券/20161107-东方证券-《因子选股系列研究之十五》：东方机器选股模型Ver1.0.pdf,reports/东方证券/20161107-东方证券-《因子选股系列研究之十五》：东方机器选股模型Ver1.0.pdf,20161107-东方证券-《因子选股系列研究之十五》：东方机器选股模型Ver1.0.pdf,20161107-东方证券-《因子选股系列研究之十五》：东方机器选股模型Ver1.0,pdf,2086356,2026-04-11T17:12:07.301801+00:00
53,东方证券,东方证券/20161110-东方证券-《因子选股系列研究之十六》：非对称价格冲击带来的超额收益.pdf,/mnt/research/研报/东方证券/20161110-东方证券-《因子选股系列研究之十六》：非对称价格冲击带来的超额收益.pdf,reports/东方证券/20161110-东方证券-《因子选股系列研究之十六》：非对称价格冲击带来的超额收益.pdf,20161110-东方证券-《因子选股系列研究之十六》：非对称价格冲击带来的超额收益.pdf,20161110-东方证券-《因子选股系列研究之十六》：非对称价格冲击带来的超额收益,pdf,1297337,2026-04-11T17:12:03.191801+00:00
54,东方证券,东方证券/20161205-东方证券-《因子选股系列研究之十八》：在Alpha衰退之前.pdf,/mnt/research/研报/东方证券/20161205-东方证券-《因子选股系列研究之十八》：在Alpha衰退之前.pdf,reports/东方证券/20161205-东方证券-《因子选股系列研究之十八》：在Alpha衰退之前.pdf,20161205-东方证券-《因子选股系列研究之十八》：在Alpha衰退之前.pdf,20161205-东方证券-《因子选股系列研究之十八》：在Alpha衰退之前,pdf,1755462,2026-04-11T17:12:00.604801+00:00
55,东方证券,东方证券/20170217-东方证券-《因子选股系列研究之二十》：技术类新Alpha因子的批量测试.pdf,/mnt/research/研报/东方证券/20170217-东方证券-《因子选股系列研究之二十》：技术类新Alpha因子的批量测试.pdf,reports/东方证券/20170217-东方证券-《因子选股系列研究之二十》：技术类新Alpha因子的批量测试.pdf,20170217-东方证券-《因子选股系列研究之二十》：技术类新Alpha因子的批量测试.pdf,20170217-东方证券-《因子选股系列研究之二十》：技术类新Alpha因子的批量测试,pdf,1663423,2026-04-11T17:11:57.130801+00:00
56,东方证券,东方证券/20170217-东方证券-《因子选股系列研究之十九》：动态情景Alpha模型再思考.pdf,/mnt/research/研报/东方证券/20170217-东方证券-《因子选股系列研究之十九》：动态情景Alpha模型再思考.pdf,reports/东方证券/20170217-东方证券-《因子选股系列研究之十九》：动态情景Alpha模型再思考.pdf,20170217-东方证券-《因子选股系列研究之十九》：动态情景Alpha模型再思考.pdf,20170217-东方证券-《因子选股系列研究之十九》：动态情景Alpha模型再思考,pdf,1267433,2026-04-11T17:11:53.316802+00:00
57,东方证券,东方证券/20170217-东方证券-《因子选股系列研究（二十）》： 技术类新Alpha因子的批量测试.pdf,/mnt/research/研报/东方证券/20170217-东方证券-《因子选股系列研究（二十）》： 技术类新Alpha因子的批量测试.pdf,reports/东方证券/20170217-东方证券-《因子选股系列研究（二十）》： 技术类新Alpha因子的批量测试.pdf,20170217-东方证券-《因子选股系列研究（二十）》： 技术类新Alpha因子的批量测试.pdf,20170217-东方证券-《因子选股系列研究（二十）》： 技术类新Alpha因子的批量测试,pdf,1666351,2026-04-11T17:11:50.749802+00:00
58,东方证券,东方证券/20170306-东方证券-《因子选股系列研究之二十一》：组合优化是与非.pdf,/mnt/research/研报/东方证券/20170306-东方证券-《因子选股系列研究之二十一》：组合优化是与非.pdf,reports/东方证券/20170306-东方证券-《因子选股系列研究之二十一》：组合优化是与非.pdf,20170306-东方证券-《因子选股系列研究之二十一》：组合优化是与非.pdf,20170306-东方证券-《因子选股系列研究之二十一》：组合优化是与非,pdf,1861628,2026-04-11T17:11:46.807802+00:00
59,东方证券,东方证券/20170306-东方证券-因子选股系列研究之二十二：中美市场因子选股效果对比分析.pdf,/mnt/research/研报/东方证券/20170306-东方证券-因子选股系列研究之二十二：中美市场因子选股效果对比分析.pdf,reports/东方证券/20170306-东方证券-因子选股系列研究之二十二：中美市场因子选股效果对比分析.pdf,20170306-东方证券-因子选股系列研究之二十二：中美市场因子选股效果对比分析.pdf,20170306-东方证券-因子选股系列研究之二十二：中美市场因子选股效果对比分析,pdf,1507692,2026-04-11T17:11:42.842803+00:00
60,东方证券,东方证券/20170425-东方证券-因子选股系列研究之二十四：细分行业建模之银行内因子研究.pdf,/mnt/research/研报/东方证券/20170425-东方证券-因子选股系列研究之二十四：细分行业建模之银行内因子研究.pdf,reports/东方证券/20170425-东方证券-因子选股系列研究之二十四：细分行业建模之银行内因子研究.pdf,20170425-东方证券-因子选股系列研究之二十四：细分行业建模之银行内因子研究.pdf,20170425-东方证券-因子选股系列研究之二十四：细分行业建模之银行内因子研究,pdf,1855141,2026-04-11T17:11:39.566803+00:00
61,东方证券,东方证券/20170426-东方证券-因子选股系列研究之二十五：多因子模型在港股中的应用.pdf,/mnt/research/研报/东方证券/20170426-东方证券-因子选股系列研究之二十五：多因子模型在港股中的应用.pdf,reports/东方证券/20170426-东方证券-因子选股系列研究之二十五：多因子模型在港股中的应用.pdf,20170426-东方证券-因子选股系列研究之二十五：多因子模型在港股中的应用.pdf,20170426-东方证券-因子选股系列研究之二十五：多因子模型在港股中的应用,pdf,1660962,2026-04-11T17:11:35.704803+00:00
62,东方证券,东方证券/20170601-东方证券-《因子选股系列研究之二十六》：因子选股与事件驱动的Bayes整合.pdf,/mnt/research/研报/东方证券/20170601-东方证券-《因子选股系列研究之二十六》：因子选股与事件驱动的Bayes整合.pdf,reports/东方证券/20170601-东方证券-《因子选股系列研究之二十六》：因子选股与事件驱动的Bayes整合.pdf,20170601-东方证券-《因子选股系列研究之二十六》：因子选股与事件驱动的Bayes整合.pdf,20170601-东方证券-《因子选股系列研究之二十六》：因子选股与事件驱动的Bayes整合,pdf,2141773,2026-04-11T17:11:32.497803+00:00
63,东方证券,东方证券/20170709-东方证券-《因子选股系列研究之二十七》：预期外的盈利能力.pdf,/mnt/research/研报/东方证券/20170709-东方证券-《因子选股系列研究之二十七》：预期外的盈利能力.pdf,reports/东方证券/20170709-东方证券-《因子选股系列研究之二十七》：预期外的盈利能力.pdf,20170709-东方证券-《因子选股系列研究之二十七》：预期外的盈利能力.pdf,20170709-东方证券-《因子选股系列研究之二十七》：预期外的盈利能力,pdf,2760329,2026-04-11T17:11:28.146803+00:00
64,东方证券,东方证券/20170719-东方证券-策略研究视角的财务选股系列报告（之一）：ROE，大道至简.pdf,/mnt/research/研报/东方证券/20170719-东方证券-策略研究视角的财务选股系列报告（之一）：ROE，大道至简.pdf,reports/东方证券/20170719-东方证券-策略研究视角的财务选股系列报告（之一）：ROE，大道至简.pdf,20170719-东方证券-策略研究视角的财务选股系列报告（之一）：ROE，大道至简.pdf,20170719-东方证券-策略研究视角的财务选股系列报告（之一）：ROE，大道至简,pdf,2320594,2026-04-11T17:11:22.801804+00:00
65,东方证券,东方证券/20170804-东方证券-《因子选股系列研究之二十八》：用机器学习解释市值，特异市值因子.pdf,/mnt/research/研报/东方证券/20170804-东方证券-《因子选股系列研究之二十八》：用机器学习解释市值，特异市值因子.pdf,reports/东方证券/20170804-东方证券-《因子选股系列研究之二十八》：用机器学习解释市值，特异市值因子.pdf,20170804-东方证券-《因子选股系列研究之二十八》：用机器学习解释市值，特异市值因子.pdf,20170804-东方证券-《因子选股系列研究之二十八》：用机器学习解释市值，特异市值因子,pdf,1957740,2026-04-11T17:11:15.877804+00:00
66,东方证券,东方证券/20170829-东方证券-策略研究视角的财务选股系列报告（之二）：现金流，去伪存真.pdf,/mnt/research/研报/东方证券/20170829-东方证券-策略研究视角的财务选股系列报告（之二）：现金流，去伪存真.pdf,reports/东方证券/20170829-东方证券-策略研究视角的财务选股系列报告（之二）：现金流，去伪存真.pdf,20170829-东方证券-策略研究视角的财务选股系列报告（之二）：现金流，去伪存真.pdf,20170829-东方证券-策略研究视角的财务选股系列报告（之二）：现金流，去伪存真,pdf,1996223,2026-04-11T17:11:11.079804+00:00
67,东方证券,东方证券/20170831-东方证券-东方证券《因子选股系列研究之二十九》：质优股量化投资.pdf,/mnt/research/研报/东方证券/20170831-东方证券-东方证券《因子选股系列研究之二十九》：质优股量化投资.pdf,reports/东方证券/20170831-东方证券-东方证券《因子选股系列研究之二十九》：质优股量化投资.pdf,20170831-东方证券-东方证券《因子选股系列研究之二十九》：质优股量化投资.pdf,20170831-东方证券-东方证券《因子选股系列研究之二十九》：质优股量化投资,pdf,7332754,2026-04-11T17:11:05.740805+00:00
68,东方证券,东方证券/20171026-东方证券-细分行业建模之券商内因子研究：《因子选股系列研究之二十九》.pdf,/mnt/research/研报/东方证券/20171026-东方证券-细分行业建模之券商内因子研究：《因子选股系列研究之二十九》.pdf,reports/东方证券/20171026-东方证券-细分行业建模之券商内因子研究：《因子选股系列研究之二十九》.pdf,20171026-东方证券-细分行业建模之券商内因子研究：《因子选股系列研究之二十九》.pdf,20171026-东方证券-细分行业建模之券商内因子研究：《因子选股系列研究之二十九》,pdf,2302018,2026-04-11T17:10:50.708806+00:00
